"","group","date","dist.ML","dist.Min","dist.Max","sampling.time","speed.ML","speed.Min","speed.Max"
"209","aa",2018-03-03,2409.71108510874,2213.05840682361,2610.41236325494,46800,0.051489553100614,0.0472875727953764,0.0557780419498919
"210","aa",2018-03-19,1150.97474315891,1091.53109114869,1211.18589075552,43200,0.0266429338694192,0.0252669234062198,0.0280367104341555
"211","aa",2018-03-20,2101.97519611093,1912.89797753248,2295.35451083483,46800,0.0449139999169003,0.0408738884088136,0.0490460365562999
"212","aa",2018-03-22,1797.84864395704,1637.0730967535,1962.2603456624,46800,0.0384155693153214,0.0349801943750748,0.0419286398645811
"213","aa",2018-03-23,1723.13620353855,1557.86129719283,1892.42873056254,46800,0.0368191496482596,0.0332876345554023,0.0404365113368065
"214","aa",2018-03-24,1585.11956369471,1443.01285432988,1730.44848448428,46800,0.0338700761473229,0.0308336079985018,0.0369753949676129
"215","aa",2018-03-25,537.45421333842,499.348042768128,576.239699795022,39600,0.0135720760944045,0.0126097990598012,0.0145515075705814
"216","aa",2018-05-02,1449.30805109434,1357.52630169765,1542.54786788218,46800,0.0309681207498791,0.0290069722584969,0.0329604245273971
"217","aa",2018-05-03,2710.38783949875,2497.73307572288,2927.24753073459,48600,0.0557692971090278,0.051393684685656,0.0602314306735511
"218","aa",2018-05-04,2318.23610782367,2042.68984574868,2602.14790590736,46800,0.0495349595688818,0.0436472189262539,0.0556014509809266
"219","aa",2018-05-05,1765.87636566948,1655.05748849364,1878.43953166831,45000,0.0392416970148772,0.0367790552998586,0.0417431007037401
"220","aa",2018-05-07,1854.74139609188,1694.450797207,2018.53199648199,48600,0.038163403211767,0.0348652427408847,0.0415335801745265
"221","aa",2018-05-08,2228.81059205105,1990.62181808706,2473.4742849722,48600,0.0458603002479641,0.0409592966684581,0.0508945326125968
"222","aa",2018-05-10,2134.908433453,1845.27410881845,2434.64001548429,45000,0.0474424096322889,0.0410060913070767,0.0541031114552065
"223","aa",2018-05-11,2039.42450756721,1885.38400732219,2196.39458727777,46800,0.0435774467428891,0.04028598306244,0.046931508275166
"224","aa",2018-07-14,2191.25843213039,2079.33337819232,2304.61244687466,48600,0.0450876220602961,0.0427846374113646,0.0474200091949519
"225","aa",2018-09-10,2445.4804592801,2311.20779338884,2581.59794410642,45000,0.0543440102062244,0.0513601731864186,0.0573688432023649
"226","aa",2018-09-11,2754.69564646377,2591.13685427535,2920.68769620815,45000,0.061215458810306,0.0575808189838967,0.0649041710268479
"227","aa",2018-09-16,2913.9267337132,2744.21431994166,3086.11495562254,45000,0.0647539274158488,0.0609825404431479,0.0685803323471676
"228","aa",2018-09-17,2237.49111514517,2043.96829983651,2435.24303199575,43200,0.0517937758135456,0.047314081014734,0.0563713664813832
"229","aa",2018-09-18,1876.49242770278,1787.16821026448,1966.87838158864,37800,0.0496426568175339,0.047279582282129,0.0520338196187472
"230","aa",2018-12-05,1782.44437331145,1689.67085611291,1876.4251854368,43200,0.0412602864192466,0.0391127512989099,0.0434357681814074
"231","aa",2018-12-06,2004.9788189211,1899.57336592199,2111.76995412475,45000,0.0445550848649134,0.0422127414649332,0.0469282212027723
"232","aa",2018-12-08,1898.60783438683,1745.67088771112,2054.6515923773,39600,0.0479446422824956,0.0440825981745233,0.051885141221649
"233","aa",2018-12-10,2122.31910475005,2005.3745589036,2240.87621419494,45000,0.0471626467722234,0.0445638790867466,0.0497972492043319
"234","aa",2018-12-11,1621.71589274683,1553.17822268725,1690.97575186721,45000,0.0360381309499296,0.0345150716152723,0.0375772389303825
"235","aa",2018-12-12,1708.97054249157,1591.42928188798,1828.54316417611,43200,0.039559503298416,0.036838640784444,0.0423273880596321
"236","aa",2019-02-08,2285.51222730805,2176.19303935721,2396.1371738587,46800,0.0488357313527361,0.0464998512683164,0.051199512261938
"237","aa",2019-02-09,2391.03028086017,2231.16975183504,2553.57482576149,45000,0.0531340062413371,0.0495815500407787,0.0567461072391442
"238","aa",2019-02-10,1577.48056759397,1480.48028856934,1675.97628672798,45000,0.0350551237243103,0.0328995619682076,0.037243917482844
"239","aa",2019-02-11,1926.45049620324,1749.22093326018,2107.80703770496,45000,0.0428100110267386,0.0388715762946706,0.0468401563934435
"240","aa",2019-02-12,2599.06222499212,2285.93036371614,2921.83564813979,46800,0.0555355176280367,0.0488446658913706,0.0624323856440125
"241","aa",2019-02-13,1881.01937239713,1731.44769577923,2033.58944651664,45000,0.041800430497714,0.0384766154617606,0.0451908765892587
"242","aa",2019-02-14,2924.80811941887,2725.69812188813,3127.32327210442,45000,0.0649957359870859,0.0605710693752917,0.0694960727134316
"243","aa",2019-02-15,2335.3152114314,2219.20128926303,2452.87162201334,45000,0.0518958935873645,0.0493155842058452,0.054508258266963
"244","aa",2019-02-16,1178.14038223509,1046.65968388594,1313.35955199465,41400,0.028457497155437,0.0252816348764719,0.0317236606761992
"245","aa",2019-07-14,1588.52879428386,1418.82064743048,1762.84873743535,46800,0.0339429229547832,0.0303166805006513,0.037667708064858
"246","aa",2019-07-15,1952.43058468724,1700.7177955319,2212.46200481128,46800,0.0417186022369067,0.0363401238361518,0.0472748291626343
"247","aa",2019-07-16,1305.71384868947,1172.34982694454,1442.53727749941,46800,0.0278998685617408,0.0250502099774475,0.0308234461004146
"248","aa",2019-07-18,1942.24553645137,1486.72035412715,2426.38592183751,46800,0.0415009730010977,0.0317675289343409,0.051845853030716
"249","aa",2019-08-11,2157.05812042021,2035.82091094129,2280.00108998418,46800,0.0460909854790644,0.0435004468149849,0.0487179720082089
"250","aa",2019-09-17,2405.94677942804,2267.69286248883,2546.19016705676,45000,0.0534654839872897,0.0503931747219739,0.0565820037123724
"251","aa",2019-09-18,2368.34447928405,2233.01998623509,2505.60510498101,43200,0.0548227888723159,0.0516902774591456,0.0580001181708567
"252","aa",2019-10-02,3193.93494257118,2912.23890989044,3481.91182745244,45000,0.0709763320571373,0.0647164202197875,0.077375818387832
"253","aa",2019-10-03,2085.71680427748,1859.30613018022,2318.38283865816,45000,0.0463492623172773,0.041317914004005,0.051519618636848
"254","aa",2019-10-04,4734.90895873012,3791.69025751556,5727.65315551786,45000,0.105220199082892,0.0842597835003458,0.12728118123373
"255","aa",2019-10-05,3236.71679324993,3026.48379468525,3450.3769544909,45000,0.0719270398499985,0.06725519543745,0.0766750434331311
"256","aa",2019-10-06,2961.47918251994,2740.10718697312,3187.01674894835,45000,0.0658106485004432,0.0608912708216248,0.0708225944210744
"257","aa",2019-10-16,1833.18741652018,1756.61604276159,1910.55611053017,39600,0.0462926115282873,0.044358990978828,0.0482463664275295
"258","aa",2019-10-17,2051.68581179415,1947.276782212,2157.42284996669,43200,0.0474927271248646,0.0450758514400926,0.0499403437492288
"259","aa",2019-10-18,2473.0927211811,2413.06314870141,2533.48380095055,43200,0.0572475166940069,0.0558579432569772,0.0586454583553368
"260","aa",2020-01-12,2105.25942825322,1876.60392023594,2340.23585593448,43200,0.0487328571354912,0.0434399055610171,0.0541721262947795
"261","aa",2020-01-13,1962.82329327463,1810.87351193967,2117.73665478175,45000,0.0436182954061028,0.0402416335986592,0.0470608145507055
"262","ce",2013-01-09,2814.57422960468,2566.99102791816,3067.66272271661,41400,0.0679848847730599,0.0620046142009219,0.074098133398952
"263","ce",2013-05-07,553.713644086161,518.84055893965,589.137633226263,45000,0.0123047476463591,0.0115297901986589,0.0130919474050281
"264","ce",2013-06-20,1418.05123782294,1189.26189087765,1656.41915529999,37800,0.0375145830111889,0.031461954785123,0.0438206125740739
"265","ce",2013-06-22,1731.16178943018,1591.32362917709,1873.84880145951,43200,0.040073189570143,0.03683619511984,0.0433761296634145
"266","ce",2013-07-06,2459.79646370351,2244.08704229084,2680.2872501245,45000,0.0546621436378558,0.0498686009397964,0.0595619388916556
"267","ce",2013-07-07,1958.51634811547,1761.76126655002,2160.28853875916,45000,0.0435225855136772,0.0391502503677783,0.0480064119724258
"268","ce",2013-07-14,2400.42106107111,2244.55528237151,2558.82693016019,48600,0.0493913798574302,0.0461842650693726,0.0526507598798393
"269","ce",2013-08-21,2131.07038082328,2012.77228297883,2251.01200742721,41400,0.0514751299715768,0.0486176879946577,0.0543722707108021
"270","ce",2013-08-22,1438.06481209057,1332.60317607263,1545.47251774791,39600,0.0363147679820851,0.0336515953553694,0.039027083781513
"271","ce",2013-08-23,2652.1139102471,2118.75199444068,3213.77193743935,45000,0.0589358646721577,0.0470833776542374,0.0714171541653188
"272","ce",2014-01-12,1888.28625835055,1664.86817943121,2118.45503400382,41400,0.0456107791872114,0.0402142072326379,0.0511704114493676
"273","ce",2014-01-15,2287.38495063321,2142.05601443597,2435.03030800529,41400,0.0552508442181935,0.0517404834404823,0.0588171571981954
"274","ce",2014-03-12,1761.01925229398,1653.7714160749,1869.9043715552,46800,0.0376286165020081,0.0353369960699764,0.0399552216144274
"275","ce",2014-06-10,1757.16733400551,1638.55029742485,1877.79556371614,46800,0.0375463105556734,0.0350117584919839,0.0401238368315414
"276","ce",2014-10-06,2420.50597800256,2300.03082068672,2542.47938632596,41400,0.0584663279710763,0.0555563000165873,0.061412545563429
"277","ce",2015-03-07,2531.85916878055,2277.64959372357,2792.54710033048,43200,0.0586078511291794,0.0527233702250825,0.0646422939891314
"278","ce",2015-03-08,2290.89041179117,2099.97066601857,2485.82626757974,45000,0.0509086758175816,0.0466660148004127,0.0552405837239941
"279","ce",2015-03-09,2247.91517466682,2149.6636124019,2347.23786925988,45000,0.0499536705481515,0.0477703024978201,0.0521608415391085
"280","ce",2015-03-10,2754.54332816705,2414.43738063316,3105.39283575672,45000,0.0612120739592677,0.0536541640140702,0.0690087296834827
"281","ce",2015-04-08,2267.80204873222,2120.40973093385,2417.59866044863,43200,0.0524954177947273,0.0490835585864317,0.0559629319548293
"282","ce",2015-04-09,2407.43197343005,1935.85125490515,2903.32639492513,46800,0.0514408541331206,0.0413643430535289,0.0620368887804516
"283","ce",2015-05-02,2849.30608991953,2563.31761826026,3142.58030281185,48600,0.0586276973234471,0.0527431608695526,0.0646621461483921
"284","ce",2015-05-03,3177.28765519358,2883.71168891564,3477.7304915714,46800,0.0678907618631108,0.0616177711306761,0.0743104805891324
"285","ce",2015-05-04,2276.17514295469,1745.31920427743,2840.17120136026,45000,0.0505816698434376,0.0387848712061652,0.0631149155857836
"286","ce",2015-05-05,2462.58750272637,2343.3292587417,2583.28823750805,46800,0.0526193910838969,0.0500711380073014,0.0551984666134198
"287","ce",2015-05-06,2340.50733318802,2101.29048029832,2585.93367439484,39600,0.059103720535051,0.0530628909166241,0.0653013554140112
"288","ce",2015-06-04,2352.23103078863,2199.13816399011,2507.82473122045,45000,0.0522718006841918,0.048869736977558,0.0557294384715655
"289","ce",2015-06-05,1545.67572668896,1374.38045933057,1721.80629348703,41400,0.0373351624804096,0.033197595636004,0.0415895239972713
"290","ce",2015-06-06,2030.92846046827,1855.31112886239,2210.38270981398,37800,0.0537282661499542,0.0490823049963594,0.058475733063862
"291","ce",2015-06-07,3059.75770425716,2438.64806058159,3714.15491100624,45000,0.067994615650159,0.0541921791240354,0.0825367758001387
"292","ce",2016-01-13,2301.04967506965,2159.61326870979,2444.66569911425,43200,0.0532650387747603,0.0499910478868008,0.0565894837757928
"293","ce",2016-01-14,2242.52731812646,2076.62498162249,2411.5185381782,41400,0.0541673265247937,0.0501600237106882,0.0582492400526135
"294","ce",2016-01-15,1724.78906156305,1620.87082394892,1830.27648455187,45000,0.0383286458125122,0.0360193516433094,0.0406728107678193
"295","ce",2016-01-16,2182.06808896105,2070.13192367532,2295.43960982748,45000,0.0484904019769123,0.0460029316372294,0.0510097691072773
"296","ce",2016-02-11,2739.69019967415,2609.26639015145,2871.66438812957,45000,0.0608820044372032,0.057983697558921,0.0638147641806572
"297","ce",2016-02-12,2153.82692381728,2005.43774703217,2304.78501772397,43200,0.0498571047179925,0.0464221700701891,0.0533515050399067
"298","ce",2016-02-13,2383.32153212218,2287.72269126279,2479.87586597348,45000,0.0529627007138261,0.0508382820280621,0.0551083525771884
"299","ce",2016-02-14,1971.51292014473,1756.53288496242,2192.46032802287,39600,0.0497856798016345,0.0443568910344045,0.0553651597985574
"300","ce",2016-05-13,1161.92845775178,948.239423988996,1385.90891834355,39600,0.0293416277210045,0.0239454399997221,0.0349976999581703
"301","ce",2016-05-15,775.550737930812,680.004174611112,874.108554311764,41400,0.0187331096118554,0.0164252216089641,0.0211137331959363
"302","ce",2016-06-23,2807.1288211407,2570.11325742535,3049.19740329787,39600,0.0708870914429471,0.0649018499349836,0.076999934426714
"303","ce",2016-08-25,1895.13383830279,1787.03044765102,2004.78125138855,46800,0.0404943127842477,0.0381844112745944,0.042837206226251
"304","ce",2016-09-08,2491.56212461238,2371.69719697672,2612.8671787298,45000,0.0553680472136084,0.0527043821550381,0.0580637150828845
"305","ce",2016-10-12,2930.80301455828,2683.08494641456,3183.807975778,45000,0.065128955879073,0.0596241099203235,0.0707512883506223
"306","ce",2017-01-04,1453.76885416498,1379.92742458085,1528.54769113916,43200,0.0336520568093746,0.0319427644578901,0.035383048405999
"307","ce",2017-03-03,1746.36306146125,1673.05573334604,1820.43756094006,46800,0.0373154500312233,0.0357490541313256,0.0388982384816252
"308","ce",2017-05-02,1620.55940632911,1468.88015589464,1775.83392846038,46800,0.034627337742075,0.0313863281174068,0.0379451694115465
"309","ce",2017-05-04,2010.15287502912,1911.74044654146,2109.76885518326,46800,0.0429519845091692,0.0408491548406295,0.0450805310936594
"310","ce",2017-05-05,1968.30313552266,1848.56205747857,2089.87019585299,46800,0.0420577593060397,0.0394991892623627,0.0446553460652348
"311","ce",2017-07-02,2757.75603420595,2565.6462168578,2953.22942723441,46800,0.0589264109873067,0.0548215003602095,0.0631031928896242
"312","ce",2017-07-03,1977.77719590648,1844.30984012308,2113.50681272461,46800,0.0422601964937282,0.0394083299171598,0.045160401981295
"313","ce",2017-07-04,1463.98557354974,1346.13128492493,1584.23247532642,45000,0.0325330127455499,0.0299140285538874,0.0352051661183649
"314","ce",2017-07-06,2444.37851296488,2302.51394196467,2588.30524027377,46800,0.0522303101060872,0.0491990158539459,0.0553056675272173
"315","ce",2017-07-07,2455.10265034258,2257.43029248417,2656.78868546654,48600,0.0505165154391477,0.0464491829729253,0.0546664338573362
"316","ce",2017-07-08,2275.58323551887,2035.38999710202,2522.22262007643,39600,0.0574642231191635,0.051398737300556,0.0636924904059706
"317","ce",2017-07-09,1488.3927601633,1330.64629310455,1650.39067205885,48600,0.0306253654354589,0.0273795533560606,0.03395865580368
"318","ce",2017-07-10,1010.33178053618,896.049948826582,1127.90882852103,46800,0.0215882859088928,0.0191463664279184,0.0241006159940392
"319","ce",2017-07-11,2674.29250632229,2447.55319313891,2905.88641322828,46800,0.0571430022718438,0.0522981451525408,0.0620915900262454
"320","ce",2017-07-13,1510.99459369361,1313.12193451582,1715.51454470474,48600,0.0310904237385517,0.0270189698460045,0.0352986531832251
"321","ce",2017-07-14,2621.66621483019,2421.10650670621,2826.09034033939,46800,0.0560185088638929,0.0517330450150901,0.0603865457337476
"322","ce",2017-07-15,1572.90887218005,1389.23462986181,1762.05753675538,48600,0.0323643800860093,0.0285850746885146,0.0362563279167775
"323","ce",2017-07-16,2163.95237472029,1911.11036090331,2424.33500047009,46800,0.0462382986051343,0.040835691472293,0.0518020299245746
"324","ce",2017-07-17,2772.4857748364,2489.01330121143,3063.31930594987,46800,0.0592411490349658,0.05318404489768,0.0654555407254247
"325","ce",2017-07-18,2485.87307194108,2285.69008057916,2690.12140863992,46800,0.0531169459816471,0.0488395316363069,0.0574812266803402
"326","ce",2017-07-20,2354.28472894978,2203.40632472072,2507.58929470642,46800,0.0503052292510638,0.0470813317248017,0.0535809678356072
"327","ce",2017-07-21,3380.05895747993,3202.39515963312,3560.0579316463,46800,0.0722234819974344,0.0684272470007077,0.0760696139240663
"328","ce",2017-08-02,2475.55410098845,2360.69617658932,2591.7422506067,46800,0.0528964551493258,0.0504422259954984,0.0553791079189466
"329","ce",2017-08-03,1779.3185890294,1641.87974810873,1919.43191221677,48600,0.0366114936014279,0.0337835339117022,0.0394944837904686
"330","ce",2017-08-04,1483.60317128681,1411.72260965602,1556.35356577471,41400,0.0358358253934012,0.0340995799433821,0.0375930812989062
"331","ce",2017-08-06,1889.47430204397,1710.94107047039,2072.28088150617,46800,0.0403733825223069,0.0365585698818459,0.0442795060150891
"332","ce",2017-08-07,1240.23964635425,1155.04684090321,1326.90283169894,46800,0.0265008471443216,0.0246804880534874,0.0283526246089516
"333","ce",2017-08-08,2696.42081176661,2506.64929704841,2889.54991562732,46800,0.0576158293112523,0.0535608824155643,0.0617425195646864
"334","ce",2017-08-19,2671.52015622923,2534.53795993926,2810.25806675807,45000,0.0593671145828717,0.0563230657764281,0.0624501792612905
"335","ce",2017-08-21,2376.64962165015,2237.23354700269,2518.11441672723,46800,0.0507831115737211,0.0478041356197155,0.0538058636052827
"336","ce",2017-08-22,2149.00084289506,2040.9771469731,2258.38147388679,46800,0.0459188214293816,0.0436106227985706,0.0482560143992905
"337","ce",2017-08-23,2179.25474328288,2043.79252536998,2316.82851516917,46800,0.0465652722923693,0.0436707804566235,0.0495048828027601
"338","ce",2017-08-24,1979.74447826456,1773.47892794793,2191.47157405581,39600,0.0499935474309233,0.0447848214128266,0.0553401912640356
"339","ce",2017-11-12,2129.84216207372,1944.73354300998,2319.01624005204,43200,0.0493019018998547,0.045016980162268,0.0536809314826861
"340","ce",2017-11-13,3126.83523680186,2854.16254673012,3405.5172110004,41400,0.0755274211787889,0.0689411243171526,0.0822588698309275
"341","ce",2017-11-23,2453.56625932662,2228.11557154946,2684.26027927541,37800,0.0649091602996461,0.0589448563901973,0.0710121767004077
"342","ce",2017-11-24,2771.07580165967,2511.9343216307,3036.35431365538,43200,0.0641452731865664,0.0581466278155255,0.0702859794827635
"343","ce",2018-01-04,1688.23917071953,1576.72795970158,1801.59958551148,45000,0.0375164260159897,0.0350383991044796,0.0400355463446997
"344","ce",2018-01-05,2425.19686040917,2268.20033590736,2584.74398492131,43200,0.0561388162131753,0.052504637405263,0.0598320366879933
"345","ce",2018-02-13,2534.23624303288,2373.01055730366,2698.03519616236,45000,0.0563163609562862,0.0527335679400813,0.0599563376924969
"346","ce",2018-02-14,3061.44393251298,2891.34980970281,3233.90331111902,45000,0.0680320873891773,0.0642522179933957,0.071864518024867
"347","ce",2018-04-13,2123.69704949236,2003.69001836716,2245.40180615003,45000,0.0471932677664969,0.0445264448526035,0.0498978179144451
"348","ce",2018-04-14,2234.65842106326,2075.36832123238,2396.8037417623,46800,0.0477491115611807,0.0443454769494098,0.0512137551658612
"349","ce",2018-04-15,1915.90386897071,1413.98114945436,2453.52289381799,46800,0.0409381168583484,0.0302132724242385,0.0524257028593587
"350","ce",2018-06-22,3528.12596110834,3129.39873820862,3938.33964805041,48600,0.0725951843849453,0.0643909205392721,0.0810357952273747
"351","ce",2018-08-03,2875.83318455919,2314.27109982225,3466.24953103849,46800,0.0614494270204955,0.0494502371756891,0.0740651609196258
"352","ce",2019-02-22,2007.75177063196,1837.18232643524,2181.98073582081,46800,0.0429006788596573,0.0392560326161375,0.0466235199961712
"353","ce",2019-03-03,1719.68560425568,1586.61095807327,1855.35463969319,45000,0.0382152356501262,0.0352580212905171,0.0412301031042931
"354","ce",2019-03-04,1960.6672485534,1792.29593357014,2132.69107555361,43200,0.045385815938736,0.041488331795605,0.0493678489711484
"355","ce",2019-05-20,2733.11815860609,2531.58868275142,2938.38719236401,48600,0.0562369991482734,0.0520903021142268,0.0604606418181894
"356","ce",2019-05-21,4726.71359480089,4189.84810066155,5279.1256909543,46800,0.100998153735062,0.0895266688175545,0.112801831003297
"357","ce",2019-08-01,2124.0625079552,2032.43042903204,2216.6804173336,45000,0.0472013890656711,0.0451651206451565,0.0492595648296356
"358","ce",2019-08-02,1766.87954074893,1628.95506484132,1907.51708871563,45000,0.0392639897944207,0.0361990014409183,0.042389268638125
"359","ce",2019-11-02,2016.35469933224,1936.29938201188,2097.20191369744,43200,0.0466748772993575,0.0448217449539786,0.048546340594848
"360","ce",2019-11-03,2341.25395820505,2226.46200662273,2457.45188388521,45000,0.05202786573789,0.0494769334805052,0.0546100418641157
"361","ce",2020-01-22,1714.96912391888,1620.96916824023,1810.25830736501,43200,0.039698359349974,0.0375224344500053,0.0419041274853012
"362","ce",2020-01-25,1716.78803905057,1609.0100491208,1826.26309089089,45000,0.0381508453122348,0.0357557788693511,0.0405836242420198
"363","cu",2013-01-20,598.493759869711,401.601002290218,813.632560691197,45000,0.013299861330438,0.0089244667175604,0.0180807235709155
"364","cu",2013-05-24,388.945177393398,379.965969920915,397.97579840603,45000,0.00864322616429774,0.00844368822046479,0.00884390663124512
"365","di",2013-02-14,1124.54983380469,1019.84426813913,1231.72391514158,39600,0.028397723075876,0.0257536431348265,0.0311041392712519
"366","di",2013-05-17,2338.24841004168,1975.43307959149,2715.63696656223,45000,0.051961075778704,0.043898512879811,0.0603474881458274
"367","di",2013-06-03,3164.21944850369,2959.3276439369,3372.44086866942,46800,0.0676115266774292,0.0632334966653184,0.0720607023219962
"368","di",2013-08-04,1796.94730381477,1692.52617875869,1902.88825154987,41400,0.0434045242467335,0.0408822748492437,0.0459634843369534
"369","di",2013-08-05,1766.57787027,1643.1646688256,1892.15815049851,46800,0.0377473903903846,0.0351103561714871,0.0404307297115066
"370","di",2013-08-06,1856.11385042661,1728.29130776424,1986.14827928956,46800,0.039660552359543,0.0369293014479538,0.0424390657967855
"371","di",2013-08-08,2615.49623134894,2339.38200757395,2899.02180228357,46800,0.0558866716100202,0.0499867950336315,0.0619449103052046
"372","di",2013-08-09,2405.83553307897,1819.44539634562,3030.67598532851,43200,0.0556906373397909,0.0421167915820744,0.0701545366974193
"373","di",2014-07-19,1585.97391446806,1498.23520827336,1674.9273566376,39600,0.040049846324951,0.0378342224311454,0.0422961453696364
"374","di",2016-11-06,2258.47341785666,2151.50773453865,2366.70403929284,45000,0.0501882981745924,0.0478112829897477,0.0525934230953964
"375","di",2016-12-08,2528.91398498222,2374.28438496778,2685.91383145162,45000,0.0561980885551605,0.0527618752215062,0.0596869740322582
"376","di",2017-01-25,2198.54654229132,2036.74235966785,2363.34730950441,43200,0.0508922810715584,0.0471468138812002,0.0547071136459355
"377","di",2017-02-07,3963.49318167167,3588.6216279305,4347.34669671184,41400,0.0957365502819244,0.0866816818340701,0.105008374316711
"378","di",2017-02-14,2439.55584139692,2250.90680513669,2631.88010886086,45000,0.0542123520310426,0.0500201512252598,0.0584862246413524
"379","di",2017-02-21,1455.60545013001,1312.91104943456,1601.84756225388,41400,0.0351595519355075,0.031712827281028,0.0386919701027507
"380","di",2017-03-19,1385.53326249492,1260.3513276233,1513.5764190795,41400,0.0334669870167854,0.0304432687831716,0.0365598168859782
"381","di",2017-12-05,1427.91924483531,1363.66126674235,1492.89875178893,43200,0.0330536862230395,0.0315662330264434,0.0345578414765957
"382","di",2017-12-06,2253.56126293941,2136.27743983086,2372.37120218373,45000,0.0500791391764313,0.0474728319962413,0.0527193600485273
"383","di",2018-01-09,1572.79733510454,1448.6812665179,1699.38219807854,41400,0.0379902737947957,0.0349923011236208,0.0410478791806411
"384","di",2018-07-07,1491.88776868742,1387.62320914894,1597.98390525582,39600,0.0376739335527127,0.0350409901300236,0.0403531289206016
"385","di",2019-02-03,2116.03137603446,1968.70693952076,2265.9337969042,48600,0.0435397402476226,0.0405083732411678,0.0466241521996748
"386","di",2019-02-04,1564.5886317263,1418.31887641433,1714.32126924919,46800,0.0334313810197928,0.030305958897742,0.0366307963514785
"387","di",2019-02-05,2310.12951751338,2042.5280150866,2585.64043902482,45000,0.0513362115002974,0.0453895114463688,0.0574586764227738
"388","di",2019-02-06,1542.39261240179,1426.04060177758,1660.95457618958,41400,0.0372558602029419,0.0344454251637097,0.0401196757533715
"389","di",2019-07-10,2010.69414724234,1838.40254813234,2186.71494542888,48600,0.0413723075564267,0.0378272129245337,0.0449941346796066
"390","di",2019-07-11,1855.21263092957,1737.25835345575,1975.04835610144,46800,0.0396412955326831,0.0371209049883707,0.0422018879508855
"391","di",2019-07-20,1428.01221484071,1343.9441932141,1513.32011417562,45000,0.031733604774238,0.0298654265158689,0.0336293358705694
"392","di",2020-02-02,1275.81628085264,1175.38140999235,1378.24391817307,45000,0.0283514729078365,0.0261195868887188,0.0306276426260682
"393","di",2020-02-04,1536.85226628412,1361.53683639559,1717.26741306862,37800,0.0406574673620137,0.0360194930263383,0.0454303548430852
"394","di",2020-02-20,3198.3331151045,2703.30665140607,3713.19050068099,45000,0.0710740692245446,0.060073481142357,0.0825153444595775
"395","di",2020-02-21,1250.09364543657,998.136167970938,1515.45007092545,45000,0.0277798587874792,0.0221808037326875,0.0336766682427877
"396","ff",2013-01-03,1736.7069568123,1601.1138090042,1874.96780102848,41400,0.0419494434012634,0.0386742465943043,0.0452890773195285
"397","ff",2013-01-04,2666.30599900487,2509.49812672238,2825.42416489466,45000,0.0592512444223305,0.055766625038275,0.0627872036643258
"398","ff",2013-01-05,2279.70460967466,2106.31538479857,2456.41491790437,45000,0.0506601024372147,0.0468070085510793,0.0545869981756527
"399","ff",2013-01-12,1866.22202925378,1761.70674403834,1972.20245268289,45000,0.041471600650084,0.0391490387564076,0.0438267211707308
"400","ff",2013-01-14,2248.96255238201,2126.82956457492,2372.75493726828,43200,0.0520593183421761,0.0492321658466418,0.054924882807136
"401","ff",2013-01-15,2449.32220433738,2278.6107210195,2623.02417679099,43200,0.0566972732485504,0.052745618542118,0.0607181522405322
"402","ff",2013-01-18,1726.15082046438,1600.90587789538,1853.68181055318,45000,0.0383589071214306,0.035575686175453,0.041192929123404
"403","ff",2013-05-12,3476.62165216264,2482.68303426553,4548.67150822864,37800,0.0919741177820804,0.0656794453509399,0.120335225085414
"404","ff",2013-06-10,3169.61307542664,3007.58025374973,3333.71634543039,46800,0.0677267751159539,0.0642645353365328,0.071233255244239
"405","ff",2013-07-14,2474.22350994352,2344.7378244779,2605.40361849183,43200,0.0572736923598037,0.0542763385295811,0.0603102689465701
"406","ff",2013-07-17,2624.89971817521,2430.58495832565,2822.83473589565,45000,0.0583311048483381,0.0540129990739033,0.0627296607976811
"407","ff",2013-07-18,3255.9209752448,3089.76130653474,3424.200132312,46800,0.0695709610095044,0.0660205407379218,0.0731666694938462
"408","ff",2013-08-16,3133.44056309531,2927.01294012043,3343.28226186458,45000,0.0696320125132292,0.0650447320026762,0.0742951613747685
"409","ff",2013-09-14,2501.58766036427,2348.36179260533,2657.16643407049,41400,0.0604248227141129,0.0567237147972303,0.0641827641079829
"410","ff",2013-11-07,793.171119713056,644.777910270231,948.844303051769,45000,0.0176260248825124,0.0143283980060051,0.021085428956706
"411","ff",2014-01-17,2232.1480292701,2086.47513426398,2380.20715574992,41400,0.0539166190644953,0.0503979501029947,0.0574929264673893
"412","ff",2014-03-09,2564.58530026515,2022.26577047895,3137.2964805716,45000,0.0569907844503367,0.0449392393439766,0.0697176995682578
"413","ff",2014-03-10,1823.45719747032,1627.96483211229,2024.28143018174,46800,0.0389627606297077,0.0347855733357326,0.043253876713285
"414","ff",2014-05-22,1087.24504477605,1019.18559132061,1156.37301216949,37800,0.0287630964226469,0.0269625817809686,0.0305918786288224
"415","ff",2015-01-15,2253.26386258336,2030.03348157908,2482.10501108029,43200,0.0521588857079482,0.0469915157772935,0.0574561345157474
"416","ff",2015-01-16,2471.58153937156,2271.97011375759,2675.25880215594,43200,0.057212535633601,0.0525919007814257,0.061927287086943
"417","ff",2015-02-10,2737.96107122904,2502.58723085039,2978.44656374111,43200,0.0633787285006723,0.0579302599733887,0.068945522308822
"418","ff",2015-02-11,1546.46775711827,1463.3086189649,1630.74550396,41400,0.0373542936501998,0.0353456188155772,0.0393899880183575
