"","p1","p2","overlap_uds"
"4003","ce_2018","rf_2019",0.569021791266368
"4004","ce_2018","rr_1997",0.0647559258815679
"4005","ce_2018","rr_1999",0.048517181258902
"4006","ce_2018","rr_2001",0.0625902671798505
"4007","ce_2018","rr_2002",0.0589146468558746
"4008","ce_2018","rr_2003",0.0551524131672121
"4009","ce_2018","rr_2004",0.0619487244688684
"4010","ce_2018","rr_2005",0.0698137725479066
"4011","ce_2018","rr_2006",0.065476748705646
"4012","ce_2018","rr_2007",0.0601026810328202
"4013","ce_2018","rr_2008",0.0505679692816819
"4014","ce_2018","rr_2009",0.0553499120808649
"4015","ce_2018","rr_2010",0.044136708258383
"4016","ce_2018","rr_2011",0.040975264771922
"4017","ce_2018","rr_2012",0.0363024700172314
"4018","ce_2018","rr_2013",0.0541772061197222
"4019","ce_2018","rr_2014",0.0718437384726685
"4020","ce_2018","rr_2015",0.0617912148760139
"4021","ce_2018","rr_2017",0.105972175256841
"4022","ce_2018","rr_2018",0.0573926727844212
"4023","ce_2018","rr_2019",0.0665478360484454
"4024","ce_2018","sp_2009",0.0347738003381964
"4025","ce_2018","sp_2010",0.0197952895514583
"4026","ce_2018","sp_2011",0.0423635948633807
"4027","ce_2018","sp_2012",0.0148132565113596
"4028","ce_2018","sp_2016",0.0123478551493207
"4029","ce_2018","sp_2017",0.0510770309450291
"4030","ce_2018","sp_2018",0.0261429843434294
"4062","ce_2019","ce_2019",1
"4063","ce_2019","cu_2007",0.251482383631452
"4064","ce_2019","cu_2008",0.387502399322023
"4065","ce_2019","cu_2009",0.377315526027201
"4066","ce_2019","cu_2011",0.533430529153156
"4067","ce_2019","di_2013",1.15628318595055e-06
"4068","ce_2019","di_2017",0.000560119888983841
"4069","ce_2019","di_2019",3.10232449522528e-07
"4070","ce_2019","ff_2002",0.468828320210743
"4071","ce_2019","ff_2003",0.551441546085432
"4072","ce_2019","ff_2004",0.542456811804021
"4073","ce_2019","ff_2005",0.565183820107937
"4074","ce_2019","ff_2006",0.595579693773606
"4075","ce_2019","ff_2007",0.688498167421362
"4076","ce_2019","ff_2008",0.830890134856054
"4077","ce_2019","ff_2009",0.771073648743159
"4078","ce_2019","ff_2010",0.864369513110435
"4079","ce_2019","ff_2011",0.754074623171918
"4080","ce_2019","ff_2012",0.854251727986501
"4081","ce_2019","ff_2013",0.730724859019791
"4082","ce_2019","ff_2015",0.711712294162896
"4083","ce_2019","ff_2016",0.519668945269345
"4084","ce_2019","ff_2017",0.479885825291859
"4085","ce_2019","ff_2018",0.598261795657527
"4086","ce_2019","ff_2019",0.495155308113512
"4087","ce_2019","fl_2003",0.584106730149908
"4088","ce_2019","fl_2004",0.308655103203737
"4089","ce_2019","fl_2005",0.201131866305671
"4090","ce_2019","fl_2006",0.142558102501964
"4091","ce_2019","fl_2007",0.122054303873568
"4092","ce_2019","fl_2008",0.123954179899552
"4093","ce_2019","fl_2009",0.232591547973304
"4094","ce_2019","fl_2010",0.0121476076659215
"4095","ce_2019","fl_2011",0.0183594116740057
"4096","ce_2019","fl_2012",0.0402198540058929
"4097","ce_2019","fl_2013",0.0482330782759503
"4098","ce_2019","fl_2014",0.0309814242047448
"4099","ce_2019","fl_2015",0.0353104953594801
"4100","ce_2019","fl_2016",0.0732115033847117
"4101","ce_2019","fl_2017",0.254304125570102
"4102","ce_2019","fl_2018",0.117241287439545
"4103","ce_2019","fl_2019",0.0668465437566539
"4104","ce_2019","mk_2004",0.0124462465073891
"4105","ce_2019","mk_2005",0.0467229586523042
"4106","ce_2019","mk_2006",0.150470539987927
"4107","ce_2019","mk_2007",0.0975289747997832
"4108","ce_2019","mk_2008",0.120754003191058
"4109","ce_2019","mk_2009",0.127316693527297
"4110","ce_2019","mk_2011",0.0544525407992773
"4111","ce_2019","mk_2012",0.10828602980084
"4112","ce_2019","mk_2013",0.145308901398836
"4113","ce_2019","mk_2017",0.147748108728292
"4114","ce_2019","mk_2019",0.0555190679340468
"4115","ce_2019","nm_2009",0.645036065055031
"4116","ce_2019","nm_2010",0.759477741590578
"4117","ce_2019","nm_2011",0.333685060845656
"4118","ce_2019","nm_2012",0.350386384991808
"4119","ce_2019","nm_2013",0.542946902406291
"4120","ce_2019","nm_2014",0.672099607527688
"4121","ce_2019","nm_2015",0.64929625592129
"4122","ce_2019","nm_2016",0.419274118293065
"4123","ce_2019","nm_2017",0.565582484523116
"4124","ce_2019","rf_2007",0.144488114809278
"4125","ce_2019","rf_2008",0.133372545690023
"4126","ce_2019","rf_2009",0.117006489248743
"4127","ce_2019","rf_2010",0.202583530238916
"4128","ce_2019","rf_2011",0.0650553970018714
"4129","ce_2019","rf_2012",0.171066308434705
"4130","ce_2019","rf_2016",0.448446194175687
"4131","ce_2019","rf_2017",0.392240516650886
"4132","ce_2019","rf_2018",0.42873349123871
"4133","ce_2019","rf_2019",0.409503780176917
"4134","ce_2019","rr_1997",0.00032130383714641
"4135","ce_2019","rr_1999",0.00467895121902044
"4136","ce_2019","rr_2001",0.00319640952228389
"4137","ce_2019","rr_2002",0.00961719203497458
"4138","ce_2019","rr_2003",0.00370177558736809
"4139","ce_2019","rr_2004",0.00278847990740964
"4140","ce_2019","rr_2005",0.000948499198766919
"4141","ce_2019","rr_2006",0.000500229081992673
"4142","ce_2019","rr_2007",0.000354682125303152
"4143","ce_2019","rr_2008",0.00073341950157808
"4144","ce_2019","rr_2009",0.000818886329866608
"4145","ce_2019","rr_2010",0.000334209977080223
"4146","ce_2019","rr_2011",9.81482574439437e-05
"4147","ce_2019","rr_2012",0.000108100180984217
"4148","ce_2019","rr_2013",0.000111540261085097
"4149","ce_2019","rr_2014",0.00102951007466037
"4150","ce_2019","rr_2015",0.00126824765500548
"4151","ce_2019","rr_2017",0.00331439720332338
"4152","ce_2019","rr_2018",0.000371696821899764
"4153","ce_2019","rr_2019",4.83718917278884e-05
"4154","ce_2019","sp_2009",0.000101434310137908
"4155","ce_2019","sp_2010",4.27342115188982e-05
"4156","ce_2019","sp_2011",0.000580175205438838
"4157","ce_2019","sp_2012",1.91846021177127e-06
"4158","ce_2019","sp_2016",7.98655266522115e-06
"4159","ce_2019","sp_2017",0.0030562371755544
"4160","ce_2019","sp_2018",0.000107161159462644
"4193","cu_2007","cu_2007",1
"4194","cu_2007","cu_2008",0.888119526096201
"4195","cu_2007","cu_2009",0.911540127923685
"4196","cu_2007","cu_2011",0.859285025404684
"4197","cu_2007","di_2013",0
"4198","cu_2007","di_2017",0
"4199","cu_2007","di_2019",0
"4200","cu_2007","ff_2002",0.425999148209765
"4201","cu_2007","ff_2003",0.395046537848104
"4202","cu_2007","ff_2004",0.33128311099675
"4203","cu_2007","ff_2005",0.313706602521524
"4204","cu_2007","ff_2006",0.333578584596132
"4205","cu_2007","ff_2007",0.351127883381716
"4206","cu_2007","ff_2008",0.315566209705058
"4207","cu_2007","ff_2009",0.258623551377503
"4208","cu_2007","ff_2010",0.218418726345529
"4209","cu_2007","ff_2011",0.140064971911931
"4210","cu_2007","ff_2012",0.189797127575706
"4211","cu_2007","ff_2013",0.0236210549290744
"4212","cu_2007","ff_2015",0.0920720547683223
"4213","cu_2007","ff_2016",0.0180369653204486
"4214","cu_2007","ff_2017",0.0119427490201267
"4215","cu_2007","ff_2018",0.203853366410412
"4216","cu_2007","ff_2019",0.0227813436208716
"4217","cu_2007","fl_2003",0.170511218315502
"4218","cu_2007","fl_2004",0.00295337143751612
"4219","cu_2007","fl_2005",0.00395974316066298
"4220","cu_2007","fl_2006",0.000938743634507048
"4221","cu_2007","fl_2007",6.29484624114843e-05
"4222","cu_2007","fl_2008",0.00053926830331741
"4223","cu_2007","fl_2009",0.00248298950803174
"4224","cu_2007","fl_2010",0
"4225","cu_2007","fl_2011",0
"4226","cu_2007","fl_2012",8.62070240714513e-09
"4227","cu_2007","fl_2013",9.63590196697811e-05
"4228","cu_2007","fl_2014",0
"4229","cu_2007","fl_2015",0
"4230","cu_2007","fl_2016",6.72960174293062e-06
"4231","cu_2007","fl_2017",0.0227591350230504
"4232","cu_2007","fl_2018",0.00302129760006446
"4233","cu_2007","fl_2019",8.18285063327793e-06
"4234","cu_2007","mk_2004",0.0116269605746052
"4235","cu_2007","mk_2005",0.189094763093146
"4236","cu_2007","mk_2006",0.358955619392376
"4237","cu_2007","mk_2007",0.291568943498214
"4238","cu_2007","mk_2008",0.277425611654373
"4239","cu_2007","mk_2009",0.411351139685059
"4240","cu_2007","mk_2011",0.166371511155264
"4241","cu_2007","mk_2012",0.259732438736439
"4242","cu_2007","mk_2013",0.459490458681446
"4243","cu_2007","mk_2017",0.347863506526084
"4244","cu_2007","mk_2019",0.308094620605912
"4245","cu_2007","nm_2009",0.125712087501136
"4246","cu_2007","nm_2010",0.069284430471972
"4247","cu_2007","nm_2011",0.0467002527464369
"4248","cu_2007","nm_2012",0.0878818894800598
"4249","cu_2007","nm_2013",0.358613192884092
"4250","cu_2007","nm_2014",0.174113530160278
"4251","cu_2007","nm_2015",0.223094299541971
"4252","cu_2007","nm_2016",0.172944560911225
"4253","cu_2007","nm_2017",0.165025832724565
"4254","cu_2007","rf_2007",0.349912432075585
"4255","cu_2007","rf_2008",0.23114115706348
"4256","cu_2007","rf_2009",0.144899457694738
"4257","cu_2007","rf_2010",0.311177794546361
"4258","cu_2007","rf_2011",0.165337636979378
"4259","cu_2007","rf_2012",0.291832057925682
"4260","cu_2007","rf_2016",0.517485225906767
"4261","cu_2007","rf_2017",0.517038874943467
"4262","cu_2007","rf_2018",0.627672864501961
"4263","cu_2007","rf_2019",0.383476420930871
"4264","cu_2007","rr_1997",0
"4265","cu_2007","rr_1999",0.000133233072992705
"4266","cu_2007","rr_2001",1.54336844083032e-06
"4267","cu_2007","rr_2002",0.00229207521139451
"4268","cu_2007","rr_2003",0.000619103054076735
"4269","cu_2007","rr_2004",4.11915273884671e-06
"4270","cu_2007","rr_2005",0
"4271","cu_2007","rr_2006",0
"4272","cu_2007","rr_2007",0
"4273","cu_2007","rr_2008",0
"4274","cu_2007","rr_2009",0
"4275","cu_2007","rr_2010",0
"4276","cu_2007","rr_2011",0
"4277","cu_2007","rr_2012",0
"4278","cu_2007","rr_2013",0
"4279","cu_2007","rr_2014",0
"4280","cu_2007","rr_2015",2.51460782094602e-08
"4281","cu_2007","rr_2017",0
"4282","cu_2007","rr_2018",0
"4283","cu_2007","rr_2019",0
"4284","cu_2007","sp_2009",0
"4285","cu_2007","sp_2010",0
"4286","cu_2007","sp_2011",0
"4287","cu_2007","sp_2012",0
"4288","cu_2007","sp_2016",0
"4289","cu_2007","sp_2017",0.00138208549745992
"4290","cu_2007","sp_2018",0
"4324","cu_2008","cu_2008",1
"4325","cu_2008","cu_2009",0.993350926935787
"4326","cu_2008","cu_2011",0.978284769915857
"4327","cu_2008","di_2013",0
"4328","cu_2008","di_2017",0.000383994162031343
"4329","cu_2008","di_2019",0
"4330","cu_2008","ff_2002",0.578464086061312
"4331","cu_2008","ff_2003",0.524273002030082
"4332","cu_2008","ff_2004",0.45058196727631
"4333","cu_2008","ff_2005",0.431330021722566
"4334","cu_2008","ff_2006",0.464621938578705
"4335","cu_2008","ff_2007",0.516521912361132
"4336","cu_2008","ff_2008",0.458326798249044
"4337","cu_2008","ff_2009",0.386746909366887
"4338","cu_2008","ff_2010",0.375230818164828
"4339","cu_2008","ff_2011",0.258961048341513
"4340","cu_2008","ff_2012",0.289665934443888
"4341","cu_2008","ff_2013",0.114540429303894
"4342","cu_2008","ff_2015",0.187640243505944
"4343","cu_2008","ff_2016",0.0527679165061235
"4344","cu_2008","ff_2017",0.03291256815578
"4345","cu_2008","ff_2018",0.265267523420998
"4346","cu_2008","ff_2019",0.0551853369732422
"4347","cu_2008","fl_2003",0.301169384581327
"4348","cu_2008","fl_2004",0.0333952089080626
"4349","cu_2008","fl_2005",0.0330612460833462
"4350","cu_2008","fl_2006",0.0126855766231407
"4351","cu_2008","fl_2007",0.00916210298955859
"4352","cu_2008","fl_2008",0.00886015293982935
"4353","cu_2008","fl_2009",0.0219287241217835
"4354","cu_2008","fl_2010",9.87687931071551e-07
"4355","cu_2008","fl_2011",2.28496639428334e-05
"4356","cu_2008","fl_2012",0.000340593018476227
"4357","cu_2008","fl_2013",0.00105836812595822
"4358","cu_2008","fl_2014",0.000113222862042384
"4359","cu_2008","fl_2015",0.000104756105191045
"4360","cu_2008","fl_2016",0.00148103162245364
"4361","cu_2008","fl_2017",0.0493031987235736
"4362","cu_2008","fl_2018",0.0084432976982917
"4363","cu_2008","fl_2019",0.00150067411321312
"4364","cu_2008","mk_2004",0.0894272727074518
"4365","cu_2008","mk_2005",0.315789091786404
"4366","cu_2008","mk_2006",0.528869743805457
"4367","cu_2008","mk_2007",0.439342758290382
"4368","cu_2008","mk_2008",0.430854150709955
"4369","cu_2008","mk_2009",0.576629619146958
"4370","cu_2008","mk_2011",0.326379641476306
"4371","cu_2008","mk_2012",0.402267350420845
"4372","cu_2008","mk_2013",0.640257545363866
"4373","cu_2008","mk_2017",0.497340762143246
"4374","cu_2008","mk_2019",0.457018134337048
"4375","cu_2008","nm_2009",0.443867334422109
"4376","cu_2008","nm_2010",0.249493348978553
"4377","cu_2008","nm_2011",0.224038969888214
"4378","cu_2008","nm_2012",0.175277604323504
"4379","cu_2008","nm_2013",0.562883036131641
"4380","cu_2008","nm_2014",0.517877724264555
"4381","cu_2008","nm_2015",0.451022958997
"4382","cu_2008","nm_2016",0.35058526354997
"4383","cu_2008","nm_2017",0.477185200578208
"4384","cu_2008","rf_2007",0.413936241501278
"4385","cu_2008","rf_2008",0.302508146689636
"4386","cu_2008","rf_2009",0.228138899849404
"4387","cu_2008","rf_2010",0.393199256385638
"4388","cu_2008","rf_2011",0.229521404105565
"4389","cu_2008","rf_2012",0.371724602895095
"4390","cu_2008","rf_2016",0.600408055481308
"4391","cu_2008","rf_2017",0.613394493722804
"4392","cu_2008","rf_2018",0.73504100221852
"4393","cu_2008","rf_2019",0.482428575171784
"4394","cu_2008","rr_1997",0.000452852538935152
"4395","cu_2008","rr_1999",0.00406237780994484
"4396","cu_2008","rr_2001",0.00563621201040491
"4397","cu_2008","rr_2002",0.0305150857223067
"4398","cu_2008","rr_2003",0.0210154460680601
"4399","cu_2008","rr_2004",0.00987053238441459
"4400","cu_2008","rr_2005",0.00362781460699562
"4401","cu_2008","rr_2006",0.00258660162883877
"4402","cu_2008","rr_2007",0.00065751805676442
"4403","cu_2008","rr_2008",0.00160567715197742
"4404","cu_2008","rr_2009",0.00126458225006109
"4405","cu_2008","rr_2010",0.000513560694988499
"4406","cu_2008","rr_2011",7.98050566552848e-05
"4407","cu_2008","rr_2012",7.84865712607786e-05
"4408","cu_2008","rr_2013",6.90455828394142e-05
"4409","cu_2008","rr_2014",0.00093547959765532
"4410","cu_2008","rr_2015",0.00370041687579547
"4411","cu_2008","rr_2017",0.00265391138560917
"4412","cu_2008","rr_2018",0.000333648377902793
"4413","cu_2008","rr_2019",8.74953819503134e-06
"4414","cu_2008","sp_2009",0.00110144251708647
"4415","cu_2008","sp_2010",0.00099892459489958
"4416","cu_2008","sp_2011",0.00121929150009886
"4417","cu_2008","sp_2012",7.67628081901148e-05
"4418","cu_2008","sp_2016",4.00134354961518e-05
"4419","cu_2008","sp_2017",0.0199831864744465
"4420","cu_2008","sp_2018",0.00204080791013305
"4455","cu_2009","cu_2009",1
"4456","cu_2009","cu_2011",0.986581535776365
"4457","cu_2009","di_2013",0
"4458","cu_2009","di_2017",2.92110976484292e-05
"4459","cu_2009","di_2019",0
"4460","cu_2009","ff_2002",0.573901083450172
"4461","cu_2009","ff_2003",0.523026660041164
"4462","cu_2009","ff_2004",0.455516530772924
"4463","cu_2009","ff_2005",0.432055455637928
"4464","cu_2009","ff_2006",0.473262058024412
"4465","cu_2009","ff_2007",0.508434493072959
"4466","cu_2009","ff_2008",0.470124411825266
"4467","cu_2009","ff_2009",0.419552995511052
"4468","cu_2009","ff_2010",0.406205338884647
"4469","cu_2009","ff_2011",0.272445216493722
"4470","cu_2009","ff_2012",0.324137517437328
"4471","cu_2009","ff_2013",0.172323418343597
"4472","cu_2009","ff_2015",0.2215694509789
"4473","cu_2009","ff_2016",0.115548268414982
"4474","cu_2009","ff_2017",0.0877977254941617
"4475","cu_2009","ff_2018",0.293861397137199
"4476","cu_2009","ff_2019",0.120367911062011
"4477","cu_2009","fl_2003",0.296569351996754
"4478","cu_2009","fl_2004",0.0323069140050949
"4479","cu_2009","fl_2005",0.0293342381909669
"4480","cu_2009","fl_2006",0.0123538085188314
"4481","cu_2009","fl_2007",0.00884223975898633
"4482","cu_2009","fl_2008",0.010051762730399
"4483","cu_2009","fl_2009",0.0230629614619549
"4484","cu_2009","fl_2010",1.54422046682311e-05
"4485","cu_2009","fl_2011",0.000604724280991934
"4486","cu_2009","fl_2012",0.00146888842024257
"4487","cu_2009","fl_2013",0.00749689308115905
"4488","cu_2009","fl_2014",0.000360265518514746
"4489","cu_2009","fl_2015",0.000532775748612074
"4490","cu_2009","fl_2016",0.00341469821337207
"4491","cu_2009","fl_2017",0.0655885813395052
"4492","cu_2009","fl_2018",0.0198316779854803
"4493","cu_2009","fl_2019",0.00323552068568139
"4494","cu_2009","mk_2004",0.0447791119249447
"4495","cu_2009","mk_2005",0.269838466415797
"4496","cu_2009","mk_2006",0.472762332305618
"4497","cu_2009","mk_2007",0.394247030565617
"4498","cu_2009","mk_2008",0.37153686306506
"4499","cu_2009","mk_2009",0.526452150215657
"4500","cu_2009","mk_2011",0.282506822639622
"4501","cu_2009","mk_2012",0.368342172005722
"4502","cu_2009","mk_2013",0.606634326028452
"4503","cu_2009","mk_2017",0.468603600923974
"4504","cu_2009","mk_2019",0.431708365589016
"4505","cu_2009","nm_2009",0.344135843345562
"4506","cu_2009","nm_2010",0.208088204829553
"4507","cu_2009","nm_2011",0.148932351605881
"4508","cu_2009","nm_2012",0.158274583453343
"4509","cu_2009","nm_2013",0.528573694603705
"4510","cu_2009","nm_2014",0.424837719053467
"4511","cu_2009","nm_2015",0.409231570511442
"4512","cu_2009","nm_2016",0.315560702676333
"4513","cu_2009","nm_2017",0.387228217257087
"4514","cu_2009","rf_2007",0.368498899513335
"4515","cu_2009","rf_2008",0.254937855734774
"4516","cu_2009","rf_2009",0.20034198782135
"4517","cu_2009","rf_2010",0.361914377450674
"4518","cu_2009","rf_2011",0.199501634390296
"4519","cu_2009","rf_2012",0.351498368879431
"4520","cu_2009","rf_2016",0.606218698039645
"4521","cu_2009","rf_2017",0.609972866828407
"4522","cu_2009","rf_2018",0.735036058304093
"4523","cu_2009","rf_2019",0.502430630246233
"4524","cu_2009","rr_1997",6.92809326109313e-06
"4525","cu_2009","rr_1999",0.00153362426675066
"4526","cu_2009","rr_2001",0.00137939253325991
"4527","cu_2009","rr_2002",0.012598401497006
"4528","cu_2009","rr_2003",0.00570776894142632
"4529","cu_2009","rr_2004",0.00156618919146329
"4530","cu_2009","rr_2005",0.000205696781720095
"4531","cu_2009","rr_2006",0.000114894013736172
"4532","cu_2009","rr_2007",3.21875002496741e-05
"4533","cu_2009","rr_2008",0.000180501386554735
"4534","cu_2009","rr_2009",0.000103989424698366
"4535","cu_2009","rr_2010",2.45723013556831e-05
"4536","cu_2009","rr_2011",3.77854328335948e-07
"4537","cu_2009","rr_2012",8.45782958041592e-07
"4538","cu_2009","rr_2013",2.19618208883887e-07
"4539","cu_2009","rr_2014",7.91256958446629e-05
"4540","cu_2009","rr_2015",0.000491180739056414
"4541","cu_2009","rr_2017",0.000367726361131807
"4542","cu_2009","rr_2018",9.03690178845931e-06
"4543","cu_2009","rr_2019",0
"4544","cu_2009","sp_2009",5.80259507648298e-06
"4545","cu_2009","sp_2010",2.18871181559286e-05
"4546","cu_2009","sp_2011",5.06804806055108e-05
"4547","cu_2009","sp_2012",0
"4548","cu_2009","sp_2016",0
"4549","cu_2009","sp_2017",0.00799374810015897
"4550","cu_2009","sp_2018",5.33457035612047e-05
"4586","cu_2011","cu_2011",1
"4587","cu_2011","di_2013",0
"4588","cu_2011","di_2017",2.56986890449746e-07
"4589","cu_2011","di_2019",0
"4590","cu_2011","ff_2002",0.574109893736118
"4591","cu_2011","ff_2003",0.584888067164084
"4592","cu_2011","ff_2004",0.507374471909542
"4593","cu_2011","ff_2005",0.481323428788557
"4594","cu_2011","ff_2006",0.522066448641114
"4595","cu_2011","ff_2007",0.570435716592422
"4596","cu_2011","ff_2008",0.551468813967292
"4597","cu_2011","ff_2009",0.511986186998192
"4598","cu_2011","ff_2010",0.526291200744887
"4599","cu_2011","ff_2011",0.350408406657951
"4600","cu_2011","ff_2012",0.437387630619395
"4601","cu_2011","ff_2013",0.259221101521242
"4602","cu_2011","ff_2015",0.290218090393453
"4603","cu_2011","ff_2016",0.140060907032785
"4604","cu_2011","ff_2017",0.108169211825947
"4605","cu_2011","ff_2018",0.354102712961415
"4606","cu_2011","ff_2019",0.147776725644674
"4607","cu_2011","fl_2003",0.344127045389315
"4608","cu_2011","fl_2004",0.0579650301656866
"4609","cu_2011","fl_2005",0.0461757868184448
"4610","cu_2011","fl_2006",0.0242960748638337
"4611","cu_2011","fl_2007",0.0165210414825401
"4612","cu_2011","fl_2008",0.019545612415617
"4613","cu_2011","fl_2009",0.0441552072175338
"4614","cu_2011","fl_2010",0.000113571183546724
"4615","cu_2011","fl_2011",0.000526764865379523
"4616","cu_2011","fl_2012",0.00194572033071748
"4617","cu_2011","fl_2013",0.00643101485475161
"4618","cu_2011","fl_2014",0.000856434837705685
"4619","cu_2011","fl_2015",0.000979997648986972
"4620","cu_2011","fl_2016",0.00586342751248148
"4621","cu_2011","fl_2017",0.087458184351194
"4622","cu_2011","fl_2018",0.0237866984864043
"4623","cu_2011","fl_2019",0.00557752619273335
"4624","cu_2011","mk_2004",0.0453092540868766
"4625","cu_2011","mk_2005",0.242628711639814
"4626","cu_2011","mk_2006",0.44226730915292
"4627","cu_2011","mk_2007",0.373850046664054
"4628","cu_2011","mk_2008",0.359046946735249
"4629","cu_2011","mk_2009",0.486175266273502
"4630","cu_2011","mk_2011",0.25752720731243
"4631","cu_2011","mk_2012",0.353108880672736
"4632","cu_2011","mk_2013",0.546112676004938
"4633","cu_2011","mk_2017",0.449576233662215
"4634","cu_2011","mk_2019",0.384323831077125
"4635","cu_2011","nm_2009",0.365873411551229
"4636","cu_2011","nm_2010",0.264225684781511
"4637","cu_2011","nm_2011",0.152940282027557
"4638","cu_2011","nm_2012",0.211465254867006
"4639","cu_2011","nm_2013",0.559078366039625
"4640","cu_2011","nm_2014",0.470149302486925
"4641","cu_2011","nm_2015",0.469678172407307
"4642","cu_2011","nm_2016",0.356056996652107
"4643","cu_2011","nm_2017",0.417628650427716
"4644","cu_2011","rf_2007",0.398300202876924
"4645","cu_2011","rf_2008",0.286482722897998
"4646","cu_2011","rf_2009",0.235441142389029
"4647","cu_2011","rf_2010",0.395391360779972
"4648","cu_2011","rf_2011",0.198441339416946
"4649","cu_2011","rf_2012",0.377852376419771
"4650","cu_2011","rf_2016",0.6681842030544
"4651","cu_2011","rf_2017",0.654181014176498
"4652","cu_2011","rf_2018",0.752531977571752
"4653","cu_2011","rf_2019",0.547792172677247
"4654","cu_2011","rr_1997",1.41559690403106e-09
"4655","cu_2011","rr_1999",0.00133485404984225
"4656","cu_2011","rr_2001",0.000489481881362899
"4657","cu_2011","rr_2002",0.0112323350325884
"4658","cu_2011","rr_2003",0.00553918215520088
"4659","cu_2011","rr_2004",0.00090763340909002
"4660","cu_2011","rr_2005",5.85478598289633e-05
"4661","cu_2011","rr_2006",0.000223855134564744
"4662","cu_2011","rr_2007",1.43348141735155e-06
"4663","cu_2011","rr_2008",4.99903578539337e-05
"4664","cu_2011","rr_2009",9.69887957153256e-06
"4665","cu_2011","rr_2010",9.62853014315697e-07
"4666","cu_2011","rr_2011",2.38020756804341e-08
"4667","cu_2011","rr_2012",0
"4668","cu_2011","rr_2013",0
"4669","cu_2011","rr_2014",1.92014792738342e-06
"4670","cu_2011","rr_2015",0.00025544324550376
"4671","cu_2011","rr_2017",1.61627317893963e-05
"4672","cu_2011","rr_2018",1.07767005089232e-07
"4673","cu_2011","rr_2019",0
"4674","cu_2011","sp_2009",8.93211154750617e-05
"4675","cu_2011","sp_2010",2.71552339320434e-05
"4676","cu_2011","sp_2011",1.23812753132354e-05
"4677","cu_2011","sp_2012",1.28167599378264e-07
"4678","cu_2011","sp_2016",0
"4679","cu_2011","sp_2017",0.0102151962208594
"4680","cu_2011","sp_2018",0.000109377077321683
"4717","di_2013","di_2013",1
"4718","di_2013","di_2017",0.627389434134318
"4719","di_2013","di_2019",0.618340763565175
"4720","di_2013","ff_2002",0
"4721","di_2013","ff_2003",0
"4722","di_2013","ff_2004",1.95170325738488e-08
"4723","di_2013","ff_2005",4.14536246984156e-06
"4724","di_2013","ff_2006",9.05045355507941e-05
"4725","di_2013","ff_2007",0.000114239123083591
"4726","di_2013","ff_2008",0.0875248574114662
"4727","di_2013","ff_2009",5.60600699066014e-07
"4728","di_2013","ff_2010",1.36103606963703e-06
"4729","di_2013","ff_2011",1.65924930027821e-05
"4730","di_2013","ff_2012",2.83737181162165e-06
"4731","di_2013","ff_2013",0
"4732","di_2013","ff_2015",2.6278570778577e-05
"4733","di_2013","ff_2016",0
"4734","di_2013","ff_2017",0
"4735","di_2013","ff_2018",0.00835465136747709
"4736","di_2013","ff_2019",0
"4737","di_2013","fl_2003",0.273553930577687
"4738","di_2013","fl_2004",8.34880986659307e-05
"4739","di_2013","fl_2005",0.0328824444589526
"4740","di_2013","fl_2006",0.000314038903496001
"4741","di_2013","fl_2007",0.000118258266042514
"4742","di_2013","fl_2008",0.000175636411041125
"4743","di_2013","fl_2009",3.75785772337994e-05
"4744","di_2013","fl_2010",1.67806177218921e-07
"4745","di_2013","fl_2011",1.07805236825143e-06
"4746","di_2013","fl_2012",2.57851345587465e-05
"4747","di_2013","fl_2013",3.53150872488919e-06
"4748","di_2013","fl_2014",4.113569718631e-08
"4749","di_2013","fl_2015",1.18316864447162e-05
"4750","di_2013","fl_2016",1.15071147373546e-09
"4751","di_2013","fl_2017",0.00103552434234191
"4752","di_2013","fl_2018",8.04279251144374e-05
"4753","di_2013","fl_2019",3.01768539010565e-05
"4754","di_2013","mk_2004",0.0910716278507415
"4755","di_2013","mk_2005",0.0220432195634332
"4756","di_2013","mk_2006",0.00256534183706225
"4757","di_2013","mk_2007",0.0576107349051977
"4758","di_2013","mk_2008",0.000834693404636413
"4759","di_2013","mk_2009",4.03951218709978e-06
"4760","di_2013","mk_2011",7.27003208747321e-05
"4761","di_2013","mk_2012",0.00447822335637801
"4762","di_2013","mk_2013",0.000502898803677974
"4763","di_2013","mk_2017",0.000161907743262847
"4764","di_2013","mk_2019",0
"4765","di_2013","nm_2009",0.00253885674020689
"4766","di_2013","nm_2010",0.0205175461196554
"4767","di_2013","nm_2011",0.0455589115589502
"4768","di_2013","nm_2012",0.029754499869368
"4769","di_2013","nm_2013",0.15113489927141
"4770","di_2013","nm_2014",0.0159667438392654
"4771","di_2013","nm_2015",0.0477640200906494
"4772","di_2013","nm_2016",0.091061519822961
"4773","di_2013","nm_2017",0.00377114308541276
"4774","di_2013","rf_2007",0
"4775","di_2013","rf_2008",0
"4776","di_2013","rf_2009",0
"4777","di_2013","rf_2010",0
"4778","di_2013","rf_2011",0
"4779","di_2013","rf_2012",0
"4780","di_2013","rf_2016",0
"4781","di_2013","rf_2017",0
"4782","di_2013","rf_2018",0
"4783","di_2013","rf_2019",0
"4784","di_2013","rr_1997",0.565229117472074
"4785","di_2013","rr_1999",0.732240119717229
"4786","di_2013","rr_2001",0.68529970269055
"4787","di_2013","rr_2002",0.641519140574095
"4788","di_2013","rr_2003",0.547867348801808
